"filename","value","description","acronym","treatment"
"LD-LL_16_8_0zt-ch5.ANA",979.76,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of G","n_G","LL"
"LD-LL_16_8_0zt-ch5.ANA",8809.95,"Duration of G","s_G","LL"
"LD-LL_16_8_0zt-ch5.ANA",8809.95,"Mean duration of G","a_G","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes after 1st E","n_Pr.after1E","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of E1","n_E1","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of single E1","n_sgE1","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of E2","n_E2","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",44423.81,"Duration of first E","d_1E","LL"
"LD-LL_16_8_0zt-ch5.ANA",0.2,"Contribution of E1 to phloem phase (%)","%_E1/E12","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Duration of E1 followed by the first E2","d_E1followedby1E2","LL"
"LD-LL_16_8_0zt-ch5.ANA",59.86,"Potential E2 index","E2index","LL"
"LD-LL_16_8_0zt-ch5.ANA",44423.81,"Total duration of E","s_E","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Total duration of E1","s_E1","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Total duration of E1 followed by E2","s_E1followedbyE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of single E1","s_sgE1","LL"
"LD-LL_16_8_0zt-ch5.ANA",44423.81,"Duration of E1 followed by E2 and E2","s_E12","LL"
"LD-LL_16_8_0zt-ch5.ANA",44335.49,"Total duration of E2","s_E2","LL"
"LD-LL_16_8_0zt-ch5.ANA",88.32,"Mean duration of E1","a_E1","LL"
"LD-LL_16_8_0zt-ch5.ANA",44335.49,"Mean duration of E2","a_E2","LL"
"LD-LL_16_8_0zt-ch5.ANA",4,"Number of probes","n_Pr","LL"
"LD-LL_16_8_0zt-ch5.ANA",5,"Number of C","n_C","LL"
"LD-LL_16_8_0zt-ch5.ANA",2,"Number of short probes (<3 minutes)","n_bPr","LL"
"LD-LL_16_8_0zt-ch5.ANA",4,"Number of np","n_Np","LL"
"LD-LL_16_8_0zt-ch5.ANA",30,"Number of pd","n_pd","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of pd-L","n_pd-L","LL"
"LD-LL_16_8_0zt-ch5.ANA",30,"Number of pd-S","n_pd-S","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of E1e","n_E1e","LL"
"LD-LL_16_8_0zt-ch5.ANA",2882.23,"Total duration of C","s_C","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of E1e","s_E1e","LL"
"LD-LL_16_8_0zt-ch5.ANA",41976.19,"Total duration of no phloematic phase","s_nE","LL"
"LD-LL_16_8_0zt-ch5.ANA",30284.01,"Total duration of np","s_np","LL"
"LD-LL_16_8_0zt-ch5.ANA",157.68,"Total duration of pd","s_pd","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of pd-L","s_pd-L","LL"
"LD-LL_16_8_0zt-ch5.ANA",157.68,"Total duration of pd-S","s_pd-S","LL"
"LD-LL_16_8_0zt-ch5.ANA",56115.99,"Total probing time","s_Pr","LL"
"LD-LL_16_8_0zt-ch5.ANA",7571,"Mean duration of np","a_Np","LL"
"LD-LL_16_8_0zt-ch5.ANA",576.45,"Mean duration of C","a_C","LL"
"LD-LL_16_8_0zt-ch5.ANA",12333.75,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","LL"
"LD-LL_16_8_0zt-ch5.ANA",12162.11,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","LL"
"LD-LL_16_8_0zt-ch5.ANA",1068.08,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","LL"
"LD-LL_16_8_0zt-ch5.ANA",12333.75,"Time to first E2 from start of EPG","t_1E2.rec","LL"
"LD-LL_16_8_0zt-ch5.ANA",12162.11,"Time to first E2 from the first probe","t_1E2.exp","LL"
"LD-LL_16_8_0zt-ch5.ANA",1068.08,"Time to first E2 from that probe","t_1E2inPr","LL"
"LD-LL_16_8_0zt-ch5.ANA",171.64,"Total duration of np during the first hour","s_Np.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",51.16,"Total duration of np during the third hour","s_Np.in3rdH","LL"
"LD-LL_16_8_0zt-ch5.ANA",337.73,"Total duration of np during the fourth hour","s_Np.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",14,"Number of pd-S during the first hour","n_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of pd-S during the second hour","n_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",2,"Number of pd-S during the third hour","n_pd-S.in3rdH","LL"
"LD-LL_16_8_0zt-ch5.ANA",14,"Number of pd-S during the fourth hour","n_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",5.33,"Average duration of pd-S during the first hour","s_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",6.63,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",4.98,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the first hour","n_F.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the second hour","n_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the third hour","n_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the fourth hour","n_F.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the fifth hour","n_F.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Number of F during the sixth hour","n_F.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the first hour","s_F.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes during the first hour","n_Pr.in1stH","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","LL"
"LD-LL_16_8_0zt-ch5.ANA",2,"Number of probes during the fourth hour","n_Pr.in4thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","LL"
"LD-LL_16_8_0zt-ch5.ANA",26.64,"Time to first pd from the beginning of the first probe","t_1C.1pd","LL"
"LD-LL_16_8_0zt-ch5.ANA",Inf,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","LL"
"LD-LL_16_8_0zt-ch5.ANA",157.68,"Total duration of pd-II-1","s_pdII-1","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of pd-II-2","s_pdII-2","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"Total duration of pd-II-3","s_pdII-3","LL"
"LD-LL_16_8_0zt-ch5.ANA",48.39,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",74202.96,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","LL"
"LD-LL_16_8_0zt-ch5.ANA",74154.57,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","LL"
"LD-LL_16_8_0zt-ch5.ANA",74066.25,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","LL"
"LD-LL_16_8_0zt-ch5.ANA",44335.49,"Duration of the longest E2","s_longestE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",29723.48,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",29723.48,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","LL"
"LD-LL_16_8_0zt-ch5.ANA",5.14,"% of probing spent in C","%probtimeinC","LL"
"LD-LL_16_8_0zt-ch5.ANA",0.16,"% of probing spent in E1","%probtimeinE1","LL"
"LD-LL_16_8_0zt-ch5.ANA",79.01,"% of probing spent in E2","%probtimeinE2","LL"
"LD-LL_16_8_0zt-ch5.ANA",0,"% of probing spent in F","%probtimeinF","LL"
"LD-LL_16_8_0zt-ch5.ANA",15.7,"% of probing spent in G","%probtimeinG","LL"
"LD-LL_16_8_0zt-ch5.ANA",100,"% E2>10 min","%sE2/E2","LL"
"LD-LL_16_8_0zt-ch7.ANA",211.5,"Time to 1st probe from start of EPG","t_1Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes to the 1st E1","n_Pr.1E1","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of F","n_F","LL"
"LD-LL_16_8_0zt-ch7.ANA",86188.5,"Duration of 1st probe","s_1Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",NA,"Duration of 2nd probe","s_2Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",1638.57,"Duration of the shortest C wave before E1","mnt_E1inPr","LL"
"LD-LL_16_8_0zt-ch7.ANA",NA,"Duration of 2nd nonprobe period","s_2np","LL"
"LD-LL_16_8_0zt-ch7.ANA",3194.06,"Total duration of F","s_F","LL"
"LD-LL_16_8_0zt-ch7.ANA",211.5,"Duration of nonprobe period before the first E","s_np.1E","LL"
"LD-LL_16_8_0zt-ch7.ANA",5.48,"Mean duration of pd","a_pd","LL"
"LD-LL_16_8_0zt-ch7.ANA",NA,"Mean duration of pd-L","a_pd-L","LL"
"LD-LL_16_8_0zt-ch7.ANA",5.48,"Mean duration of pd-S","a_pd-S","LL"
"LD-LL_16_8_0zt-ch7.ANA",33,"Average number of pd per probe","n_pd/n_Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",3194.06,"Mean duration of F","a_F","LL"
"LD-LL_16_8_0zt-ch7.ANA",1850.07,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","LL"
"LD-LL_16_8_0zt-ch7.ANA",1638.57,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","LL"
"LD-LL_16_8_0zt-ch7.ANA",1638.57,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of G","n_G","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Duration of G","s_G","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Mean duration of G","a_G","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of probes after 1st E","n_Pr.after1E","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","LL"
"LD-LL_16_8_0zt-ch7.ANA",6,"Number of E1","n_E1","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",2,"Number of single E1","n_sgE1","LL"
"LD-LL_16_8_0zt-ch7.ANA",3,"Number of E2","n_E2","LL"
"LD-LL_16_8_0zt-ch7.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",262.11,"Duration of first E","d_1E","LL"
"LD-LL_16_8_0zt-ch7.ANA",0.64,"Contribution of E1 to phloem phase (%)","%_E1/E12","LL"
"LD-LL_16_8_0zt-ch7.ANA",51.02,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",51.02,"Duration of E1 followed by the first E2","d_E1followedby1E2","LL"
"LD-LL_16_8_0zt-ch7.ANA",95.38,"Potential E2 index","E2index","LL"
"LD-LL_16_8_0zt-ch7.ANA",80245.39,"Total duration of E","s_E","LL"
"LD-LL_16_8_0zt-ch7.ANA",513.04,"Total duration of E1","s_E1","LL"
"LD-LL_16_8_0zt-ch7.ANA",108.74,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",152.5,"Total duration of E1 followed by E2","s_E1followedbyE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",301.84,"Total duration of single E1","s_sgE1","LL"
"LD-LL_16_8_0zt-ch7.ANA",79884.85,"Duration of E1 followed by E2 and E2","s_E12","LL"
"LD-LL_16_8_0zt-ch7.ANA",79732.35,"Total duration of E2","s_E2","LL"
"LD-LL_16_8_0zt-ch7.ANA",85.51,"Mean duration of E1","a_E1","LL"
"LD-LL_16_8_0zt-ch7.ANA",26577.45,"Mean duration of E2","a_E2","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes","n_Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",6,"Number of C","n_C","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of short probes (<3 minutes)","n_bPr","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of np","n_Np","LL"
"LD-LL_16_8_0zt-ch7.ANA",33,"Number of pd","n_pd","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-L","n_pd-L","LL"
"LD-LL_16_8_0zt-ch7.ANA",33,"Number of pd-S","n_pd-S","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of E1e","n_E1e","LL"
"LD-LL_16_8_0zt-ch7.ANA",2749.05,"Total duration of C","s_C","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of E1e","s_E1e","LL"
"LD-LL_16_8_0zt-ch7.ANA",6154.61,"Total duration of no phloematic phase","s_nE","LL"
"LD-LL_16_8_0zt-ch7.ANA",211.5,"Total duration of np","s_np","LL"
"LD-LL_16_8_0zt-ch7.ANA",180.91,"Total duration of pd","s_pd","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of pd-L","s_pd-L","LL"
"LD-LL_16_8_0zt-ch7.ANA",180.91,"Total duration of pd-S","s_pd-S","LL"
"LD-LL_16_8_0zt-ch7.ANA",86188.5,"Total probing time","s_Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",211.5,"Mean duration of np","a_Np","LL"
"LD-LL_16_8_0zt-ch7.ANA",458.18,"Mean duration of C","a_C","LL"
"LD-LL_16_8_0zt-ch7.ANA",2808.28,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","LL"
"LD-LL_16_8_0zt-ch7.ANA",2596.78,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","LL"
"LD-LL_16_8_0zt-ch7.ANA",2596.78,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","LL"
"LD-LL_16_8_0zt-ch7.ANA",2808.28,"Time to first E2 from start of EPG","t_1E2.rec","LL"
"LD-LL_16_8_0zt-ch7.ANA",2596.78,"Time to first E2 from the first probe","t_1E2.exp","LL"
"LD-LL_16_8_0zt-ch7.ANA",2596.78,"Time to first E2 from that probe","t_1E2inPr","LL"
"LD-LL_16_8_0zt-ch7.ANA",211.5,"Total duration of np during the first hour","s_Np.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",28,"Number of pd-S during the first hour","n_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-S during the second hour","n_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",5.63,"Average duration of pd-S during the first hour","s_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the first hour","n_F.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the second hour","n_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the third hour","n_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the fourth hour","n_F.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the fifth hour","n_F.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Number of F during the sixth hour","n_F.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the first hour","s_F.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the first hour","n_Pr.in1stH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","LL"
"LD-LL_16_8_0zt-ch7.ANA",49.32,"Time to first pd from the beginning of the first probe","t_1C.1pd","LL"
"LD-LL_16_8_0zt-ch7.ANA",3205.79,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","LL"
"LD-LL_16_8_0zt-ch7.ANA",180.91,"Total duration of pd-II-1","s_pdII-1","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of pd-II-2","s_pdII-2","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Total duration of pd-II-3","s_pdII-3","LL"
"LD-LL_16_8_0zt-ch7.ANA",129.7,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",3205.79,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","LL"
"LD-LL_16_8_0zt-ch7.ANA",3447.26,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","LL"
"LD-LL_16_8_0zt-ch7.ANA",3403.5,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","LL"
"LD-LL_16_8_0zt-ch7.ANA",52999.87,"Duration of the longest E2","s_longestE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","LL"
"LD-LL_16_8_0zt-ch7.ANA",3.19,"% of probing spent in C","%probtimeinC","LL"
"LD-LL_16_8_0zt-ch7.ANA",0.6,"% of probing spent in E1","%probtimeinE1","LL"
"LD-LL_16_8_0zt-ch7.ANA",92.51,"% of probing spent in E2","%probtimeinE2","LL"
"LD-LL_16_8_0zt-ch7.ANA",3.71,"% of probing spent in F","%probtimeinF","LL"
"LD-LL_16_8_0zt-ch7.ANA",0,"% of probing spent in G","%probtimeinG","LL"
"LD-LL_16_8_0zt-ch7.ANA",66.67,"% E2>10 min","%sE2/E2","LL"
"LD-LL_16_8_0zt-ch8.ANA",350.21,"Time to 1st probe from start of EPG","t_1Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",4,"Number of probes to the 1st E1","n_Pr.1E1","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F","n_F","LL"
"LD-LL_16_8_0zt-ch8.ANA",2.63,"Duration of 1st probe","s_1Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",2556.99,"Duration of 2nd probe","s_2Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",2945.89,"Duration of the shortest C wave before E1","mnt_E1inPr","LL"
"LD-LL_16_8_0zt-ch8.ANA",10.78,"Duration of 2nd nonprobe period","s_2np","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F","s_F","LL"
"LD-LL_16_8_0zt-ch8.ANA",628.38,"Duration of nonprobe period before the first E","s_np.1E","LL"
"LD-LL_16_8_0zt-ch8.ANA",4.43,"Mean duration of pd","a_pd","LL"
"LD-LL_16_8_0zt-ch8.ANA",NA,"Mean duration of pd-L","a_pd-L","LL"
"LD-LL_16_8_0zt-ch8.ANA",4.43,"Mean duration of pd-S","a_pd-S","LL"
"LD-LL_16_8_0zt-ch8.ANA",10,"Average number of pd per probe","n_pd/n_Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Mean duration of F","a_F","LL"
"LD-LL_16_8_0zt-ch8.ANA",6536.09,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","LL"
"LD-LL_16_8_0zt-ch8.ANA",6185.88,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","LL"
"LD-LL_16_8_0zt-ch8.ANA",2945.89,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of G","n_G","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Duration of G","s_G","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Mean duration of G","a_G","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of probes after 1st E","n_Pr.after1E","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of E1","n_E1","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of single E1","n_sgE1","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of E2","n_E2","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",79863.91,"Duration of first E","d_1E","LL"
"LD-LL_16_8_0zt-ch8.ANA",0.05,"Contribution of E1 to phloem phase (%)","%_E1/E12","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Duration of E1 followed by the first E2","d_E1followedby1E2","LL"
"LD-LL_16_8_0zt-ch8.ANA",100,"Potential E2 index","E2index","LL"
"LD-LL_16_8_0zt-ch8.ANA",79863.91,"Total duration of E","s_E","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Total duration of E1","s_E1","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Total duration of E1 followed by E2","s_E1followedbyE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of single E1","s_sgE1","LL"
"LD-LL_16_8_0zt-ch8.ANA",79863.91,"Duration of E1 followed by E2 and E2","s_E12","LL"
"LD-LL_16_8_0zt-ch8.ANA",79821.3,"Total duration of E2","s_E2","LL"
"LD-LL_16_8_0zt-ch8.ANA",42.61,"Mean duration of E1","a_E1","LL"
"LD-LL_16_8_0zt-ch8.ANA",79821.3,"Mean duration of E2","a_E2","LL"
"LD-LL_16_8_0zt-ch8.ANA",4,"Number of probes","n_Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",4,"Number of C","n_C","LL"
