"filename","value","description","acronym","treatment"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",5737.59,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",811.13,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",6175.03,"Time to first E2 from start of EPG","t_1E2.rec","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",5737.59,"Time to first E2 from the first probe","t_1E2.exp","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",811.13,"Time to first E2 from that probe","t_1E2inPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1656.67,"Total duration of np during the first hour","s_Np.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",19.33,"Total duration of np during the second hour","s_Np.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",20,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",12,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",4.11,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",4.07,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",2,"Number of F during the first hour","n_F.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",476.41,"Total duration of F during the first hour","s_F.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",8,"Number of probes during the first hour","n_Pr.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",2,"Number of probes during the second hour","n_Pr.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",32.25,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",22688.69,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",131.04,"Total duration of pd-II-1","s_pdII-1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",25.2,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",22688.69,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",22663.49,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",22624.97,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",22624.97,"Duration of the longest E2","s_longestE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",9.77,"% of probing spent in C","%probtimeinC","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",5.06,"% of probing spent in E1","%probtimeinE1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",83.41,"% of probing spent in E2","%probtimeinE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",1.76,"% of probing spent in F","%probtimeinF","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",0,"% of probing spent in G","%probtimeinG","ZT8"
"LL_8h_8zt_2023_2-27-23-ch6_.ANA",100,"% E2>10 min","%sE2/E2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",167.73,"Time to 1st probe from start of EPG","t_1Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Number of probes to the 1st E1","n_Pr.1E1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of F","n_F","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",48.39,"Duration of 1st probe","s_1Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1.72,"Duration of 2nd probe","s_2Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",924.18,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",137.32,"Duration of 2nd nonprobe period","s_2np","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",38.14,"Total duration of F","s_F","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",497.66,"Duration of nonprobe period before the first E","s_np.1E","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",4.82,"Mean duration of pd","a_pd","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",4.82,"Mean duration of pd-S","a_pd-S","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Average number of pd per probe","n_pd/n_Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",38.14,"Mean duration of F","a_F","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2070.87,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1903.14,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",924.18,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of G","n_G","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Duration of G","s_G","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Mean duration of G","a_G","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of probes after 1st E","n_Pr.after1E","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2,"Number of E1","n_E1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of single E1","n_sgE1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2,"Number of E2","n_E2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2747,"Duration of first E","d_1E","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0.46,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",72.65,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",72.65,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",97.36,"Potential E2 index","E2index","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",26072.28,"Total duration of E","s_E","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",119.04,"Total duration of E1","s_E1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",119.04,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",119.04,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of single E1","s_sgE1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",26072.28,"Duration of E1 followed by E2 and E2","s_E12","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",25953.24,"Total duration of E2","s_E2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",59.52,"Mean duration of E1","a_E1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",12976.62,"Mean duration of E2","a_E2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Number of probes","n_Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",7,"Number of C","n_C","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",3,"Number of short probes (<3 minutes)","n_bPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Number of np","n_Np","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",25,"Number of pd","n_pd","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of pd-L","n_pd-L","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",25,"Number of pd-S","n_pd-S","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of E1e","n_E1e","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2191.92,"Total duration of C","s_C","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of E1e","s_E1e","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2727.72,"Total duration of no phloematic phase","s_nE","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",497.66,"Total duration of np","s_np","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",120.49,"Total duration of pd","s_pd","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of pd-L","s_pd-L","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",120.49,"Total duration of pd-S","s_pd-S","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",28302.34,"Total probing time","s_Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",99.53,"Mean duration of np","a_Np","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",313.13,"Mean duration of C","a_C","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2143.52,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1975.79,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",996.83,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",2143.52,"Time to first E2 from start of EPG","t_1E2.rec","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1975.79,"Time to first E2 from the first probe","t_1E2.exp","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",996.83,"Time to first E2 from that probe","t_1E2inPr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",497.66,"Total duration of np during the first hour","s_Np.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",20,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",4.93,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",4.37,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of F during the first hour","n_F.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",38.14,"Total duration of F during the first hour","s_F.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",5,"Number of probes during the first hour","n_Pr.in1stH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",10.79,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",23353.13,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",120.49,"Total duration of pd-II-1","s_pdII-1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",27.85,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",23353.13,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",23325.28,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",23278.89,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",23278.89,"Duration of the longest E2","s_longestE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",7.74,"% of probing spent in C","%probtimeinC","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0.42,"% of probing spent in E1","%probtimeinE1","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",91.7,"% of probing spent in E2","%probtimeinE2","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0.13,"% of probing spent in F","%probtimeinF","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",0,"% of probing spent in G","%probtimeinG","ZT8"
"LL_8h_8zt_2023_2-27-23-ch8_.ANA",100,"% E2>10 min","%sE2/E2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",285.26,"Time to 1st probe from start of EPG","t_1Pr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4,"Number of probes to the 1st E1","n_Pr.1E1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",10,"Number of F","n_F","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",5466.19,"Duration of 1st probe","s_1Pr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4.62,"Duration of 2nd probe","s_2Pr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",547.54,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",34.03,"Duration of 2nd nonprobe period","s_2np","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",6389.7,"Total duration of F","s_F","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",706.35,"Duration of nonprobe period before the first E","s_np.1E","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4.49,"Mean duration of pd","a_pd","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4.49,"Mean duration of pd-S","a_pd-S","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",7,"Average number of pd per probe","n_pd/n_Pr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",638.97,"Mean duration of F","a_F","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",6951.35,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",6666.09,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",547.54,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",1,"Number of G","n_G","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",2722.37,"Duration of G","s_G","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",2722.37,"Mean duration of G","a_G","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",5,"Number of probes after 1st E","n_Pr.after1E","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",2,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4,"Number of E1","n_E1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",1,"Number of single E1","n_sgE1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",3,"Number of E2","n_E2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",53.73,"Duration of first E","d_1E","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",2.59,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",159.75,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",159.75,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",63.36,"Potential E2 index","E2index","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",11577.52,"Total duration of E","s_E","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",299.97,"Total duration of E1","s_E1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",208.24,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",246.24,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",53.73,"Total duration of single E1","s_sgE1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",11523.79,"Duration of E1 followed by E2 and E2","s_E12","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",11277.55,"Total duration of E2","s_E2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",74.99,"Mean duration of E1","a_E1","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",3759.18,"Mean duration of E2","a_E2","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",9,"Number of probes","n_Pr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",23,"Number of C","n_C","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",3,"Number of short probes (<3 minutes)","n_bPr","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",9,"Number of np","n_Np","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",63,"Number of pd","n_pd","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",0,"Number of pd-L","n_pd-L","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",63,"Number of pd-S","n_pd-S","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",0,"Number of E1e","n_E1e","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",4744.47,"Total duration of C","s_C","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",0,"Total duration of E1e","s_E1e","ZT8"
"LL_8h_8zt_2023_3_1-ch4_.ANA",17222.48,"Total duration of no phloematic phase","s_nE","ZT8"
