"filename","value","description","acronym","treatment"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",14,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",5.2,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",3,"Number of F during the first hour","n_F.in1stH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",139.97,"Total duration of F during the first hour","s_F.in1stH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",2,"Number of probes during the first hour","n_Pr.in1stH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",191.69,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",27417.68,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",72.84,"Total duration of pd-II-1","s_pdII-1","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",122.26,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",27417.68,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",27295.42,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",27244.54,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",27244.54,"Duration of the longest E2","s_longestE2","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",3.48,"% of probing spent in C","%probtimeinC","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0.18,"% of probing spent in E1","%probtimeinE1","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",95.85,"% of probing spent in E2","%probtimeinE2","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0.49,"% of probing spent in F","%probtimeinF","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",0,"% of probing spent in G","%probtimeinG","ZT16"
"8h_16zt_2023_2_10-ch2_.ANA",100,"% E2>10 min","%sE2/E2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",362.99,"Time to 1st probe from start of EPG","t_1Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",8,"Number of probes to the 1st E1","n_Pr.1E1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F","n_F","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",353.11,"Duration of 1st probe","s_1Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",32.15,"Duration of 2nd probe","s_2Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",825.71,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",26.22,"Duration of 2nd nonprobe period","s_2np","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F","s_F","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",992.53,"Duration of nonprobe period before the first E","s_np.1E","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",4.87,"Mean duration of pd","a_pd","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",4.87,"Mean duration of pd-S","a_pd-S","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",2.75,"Average number of pd per probe","n_pd/n_Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Mean duration of F","a_F","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5551.61,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5188.62,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",825.71,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of G","n_G","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Duration of G","s_G","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Mean duration of G","a_G","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of probes after 1st E","n_Pr.after1E","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of E1","n_E1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of single E1","n_sgE1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of E2","n_E2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23248.39,"Duration of first E","d_1E","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0.2,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",100,"Potential E2 index","E2index","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23248.39,"Total duration of E","s_E","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Total duration of E1","s_E1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of single E1","s_sgE1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23248.39,"Duration of E1 followed by E2 and E2","s_E12","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23201.26,"Total duration of E2","s_E2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",47.13,"Mean duration of E1","a_E1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23201.26,"Mean duration of E2","a_E2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",8,"Number of probes","n_Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",8,"Number of C","n_C","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",3,"Number of short probes (<3 minutes)","n_bPr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",8,"Number of np","n_Np","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",22,"Number of pd","n_pd","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of pd-L","n_pd-L","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",22,"Number of pd-S","n_pd-S","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of E1e","n_E1e","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",4559.08,"Total duration of C","s_C","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of E1e","s_E1e","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5551.61,"Total duration of no phloematic phase","s_nE","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",992.53,"Total duration of np","s_np","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",107.19,"Total duration of pd","s_pd","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of pd-L","s_pd-L","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",107.19,"Total duration of pd-S","s_pd-S","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",27807.47,"Total probing time","s_Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",124.07,"Mean duration of np","a_Np","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",569.88,"Mean duration of C","a_C","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5598.74,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5235.75,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",872.84,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5598.74,"Time to first E2 from start of EPG","t_1E2.rec","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5235.75,"Time to first E2 from the first probe","t_1E2.exp","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",872.84,"Time to first E2 from that probe","t_1E2inPr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",678.83,"Total duration of np during the first hour","s_Np.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",313.7,"Total duration of np during the second hour","s_Np.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",12,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",10,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5.24,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",4.43,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the first hour","n_F.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the first hour","s_F.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",5,"Number of probes during the first hour","n_Pr.in1stH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",4,"Number of probes during the second hour","n_Pr.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",58.64,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23275.13,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",107.19,"Total duration of pd-II-1","s_pdII-1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",26.74,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23275.13,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23248.39,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23201.26,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",23201.26,"Duration of the longest E2","s_longestE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",16.4,"% of probing spent in C","%probtimeinC","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0.17,"% of probing spent in E1","%probtimeinE1","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",83.44,"% of probing spent in E2","%probtimeinE2","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"% of probing spent in F","%probtimeinF","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",0,"% of probing spent in G","%probtimeinG","ZT16"
"8h_16zt_2023_2_10-ch3_.ANA",100,"% E2>10 min","%sE2/E2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",964.86,"Time to 1st probe from start of EPG","t_1Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3,"Number of probes to the 1st E1","n_Pr.1E1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of F","n_F","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",341.25,"Duration of 1st probe","s_1Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",556.62,"Duration of 2nd probe","s_2Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",734.16,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",318.78,"Duration of 2nd nonprobe period","s_2np","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of F","s_F","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1770.9,"Duration of nonprobe period before the first E","s_np.1E","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",4.39,"Mean duration of pd","a_pd","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",4.39,"Mean duration of pd-S","a_pd-S","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",7,"Average number of pd per probe","n_pd/n_Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Mean duration of F","a_F","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3402.93,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",2438.07,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",734.16,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of G","n_G","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Duration of G","s_G","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Mean duration of G","a_G","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of probes after 1st E","n_Pr.after1E","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3,"Number of E1","n_E1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of single E1","n_sgE1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",2,"Number of E2","n_E2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",337.15,"Duration of first E","d_1E","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",7.88,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1683.78,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",34.85,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",91.27,"Potential E2 index","E2index","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",25127.77,"Total duration of E","s_E","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1979.68,"Total duration of E1","s_E1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1683.78,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1718.63,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of single E1","s_sgE1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",24866.72,"Duration of E1 followed by E2 and E2","s_E12","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",23148.09,"Total duration of E2","s_E2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",659.89,"Mean duration of E1","a_E1","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",11574.04,"Mean duration of E2","a_E2","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3,"Number of probes","n_Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",4,"Number of C","n_C","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of short probes (<3 minutes)","n_bPr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3,"Number of np","n_Np","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",21,"Number of pd","n_pd","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of pd-L","n_pd-L","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",21,"Number of pd-S","n_pd-S","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of E1e","n_E1e","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1901.33,"Total duration of C","s_C","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of E1e","s_E1e","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3672.23,"Total duration of no phloematic phase","s_nE","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1770.9,"Total duration of np","s_np","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",92.19,"Total duration of pd","s_pd","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of pd-L","s_pd-L","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",92.19,"Total duration of pd-S","s_pd-S","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",27029.1,"Total probing time","s_Pr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",590.3,"Mean duration of np","a_Np","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",475.33,"Mean duration of C","a_C","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",5693.16,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",4728.3,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3024.39,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",3437.78,"Time to first E2 from start of EPG","t_1E2.rec","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",2472.92,"Time to first E2 from the first probe","t_1E2.exp","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",769.01,"Time to first E2 from that probe","t_1E2inPr","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1770.9,"Total duration of np during the first hour","s_Np.in1stH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",20,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",1,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",4.15,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT16"
"8h_16zt_2023_2_10-ch4_.ANA",9.23,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT16"
